runid,graph_sub_path,results_sub_path,summary_results_filename,subid,detailed_results_filename,graph_filename,quantum,locations,slice,shots,mode,iterations,gray,hot_start,gradient_type,formulation,layers,std_dev,lr,weight_decay,momentum,alpha,big_a,c,eta,gamma,s,qubits,elapsed,hot_start_dist,best_dist_found,best_dist,iteration_found,cache_max_size,cache_items,cache_hits,cache_misses
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-16-42,results\20250403-18-01-08\20-16-42.csv,graphs\20250403-18-01-08\20-16-42.png,TRUE,9,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,29.49255323,339.8,339.3,286.7,65,500000,2146,39226,2146
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-17-12,results\20250403-18-01-08\20-17-12.csv,graphs\20250403-18-01-08\20-17-12.png,TRUE,10,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,132.0714645,312.3,298.3,290.2,10,500000,172237,723182,172237
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-19-24,results\20250403-18-01-08\20-19-24.csv,graphs\20250403-18-01-08\20-19-24.png,TRUE,11,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1088.304894,299,255,253,174,500000,132781,465684,132781
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-37-34,results\20250403-18-01-08\20-37-34.csv,graphs\20250403-18-01-08\20-37-34.png,TRUE,6,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,21.21837711,n/a,241,241,0,500000,256,189249,256
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-37-55,results\20250403-18-01-08\20-37-55.csv,graphs\20250403-18-01-08\20-37-55.png,TRUE,7,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,26.68644071,n/a,276.2,276.2,0,500000,2033,313544,2033
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-38-22,results\20250403-18-01-08\20-38-22.csv,graphs\20250403-18-01-08\20-38-22.png,TRUE,8,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,30.93502927,n/a,277.2,277.2,2,500000,13994,233359,13994
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-38-53,results\20250403-18-01-08\20-38-53.csv,graphs\20250403-18-01-08\20-38-53.png,TRUE,9,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,67.18614864,n/a,286.7,286.7,75,500000,130307,817544,130307
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-40-00,results\20250403-18-01-08\20-40-00.csv,graphs\20250403-18-01-08\20-40-00.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,155.5604265,n/a,290.3,290.2,10,500000,393471,625950,393471
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,20-42-36,results\20250403-18-01-08\20-42-36.csv,graphs\20250403-18-01-08\20-42-36.png,TRUE,11,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1111.783678,n/a,256,253,129,500000,500000,415530,603681
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21/01/2008,results\20250403-18-01-08\21-01-08.csv,graphs\20250403-18-01-08\21-01-08.png,TRUE,6,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,22.49372506,n/a,241,241,0,500000,256,172191,256
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21/01/1931,results\20250403-18-01-08\21-01-31.csv,graphs\20250403-18-01-08\21-01-31.png,TRUE,7,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,21.45870471,n/a,276.2,276.2,54,500000,1786,125045,1786
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21/01/1953,results\20250403-18-01-08\21-01-53.csv,graphs\20250403-18-01-08\21-01-53.png,TRUE,8,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,44.72540212,n/a,277.2,277.2,1,500000,15959,821951,15959
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21/02/1938,results\20250403-18-01-08\21-02-38.csv,graphs\20250403-18-01-08\21-02-38.png,TRUE,9,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,48.89272332,n/a,286.7,286.7,7,500000,52864,576105,52864
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21/03/2027,results\20250403-18-01-08\21-03-27.csv,graphs\20250403-18-01-08\21-03-27.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,154.909184,n/a,304.2,290.2,232,500000,365724,651570,365724
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21/06/2002,results\20250403-18-01-08\21-06-02.csv,graphs\20250403-18-01-08\21-06-02.png,TRUE,11,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1086.932473,n/a,266,253,150,500000,451395,561975,451395
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-24-09,results\20250403-18-01-08\21-24-09.csv,graphs\20250403-18-01-08\21-24-09.png,TRUE,6,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,18.65691638,n/a,241,241,2,500000,256,81556,256
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-24-28,results\20250403-18-01-08\21-24-28.csv,graphs\20250403-18-01-08\21-24-28.png,TRUE,7,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,26.83204269,n/a,276.2,276.2,0,500000,2048,382216,2048
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-24-55,results\20250403-18-01-08\21-24-55.csv,graphs\20250403-18-01-08\21-24-55.png,TRUE,8,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,44.78583813,n/a,277.2,277.2,3,500000,16110,858558,16110
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-25-40,results\20250403-18-01-08\21-25-40.csv,graphs\20250403-18-01-08\21-25-40.png,TRUE,9,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,56.03772664,n/a,287.3,286.7,12,500000,74832,822091,74832
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-26-36,results\20250403-18-01-08\21-26-36.csv,graphs\20250403-18-01-08\21-26-36.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,159.5917387,n/a,290.2,290.2,24,500000,499124,524171,499124
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-29-16,results\20250403-18-01-08\21-29-16.csv,graphs\20250403-18-01-08\21-29-16.png,TRUE,11,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1030.839507,n/a,256,253,39,500000,276962,469703,276962
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-46-27,results\20250403-18-01-08\21-46-27.csv,graphs\20250403-18-01-08\21-46-27.png,TRUE,6,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,16.93813848,n/a,241,241,0,500000,256,109231,256
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-46-44,results\20250403-18-01-08\21-46-44.csv,graphs\20250403-18-01-08\21-46-44.png,TRUE,7,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,20.96626639,n/a,276.2,276.2,0,500000,1978,113326,1978
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-47-05,results\20250403-18-01-08\21-47-05.csv,graphs\20250403-18-01-08\21-47-05.png,TRUE,8,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,39.14165187,n/a,277.2,277.2,0,500000,14143,665624,14143
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-47-44,results\20250403-18-01-08\21-47-44.csv,graphs\20250403-18-01-08\21-47-44.png,TRUE,9,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,55.95693326,n/a,286.7,286.7,114,500000,76901,833461,76901
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-48-41,results\20250403-18-01-08\21-48-41.csv,graphs\20250403-18-01-08\21-48-41.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,144.482188,n/a,290.3,290.2,216,500000,334849,681977,334849
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,21-51-05,results\20250403-18-01-08\21-51-05.csv,graphs\20250403-18-01-08\21-51-05.png,TRUE,11,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1046.352271,n/a,254,253,156,500000,500000,408702,615181
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22/08/1932,results\20250403-18-01-08\22-08-32.csv,graphs\20250403-18-01-08\22-08-32.png,TRUE,6,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,17.11321974,n/a,241,241,0,500000,256,60047,256
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22/08/1949,results\20250403-18-01-08\22-08-49.csv,graphs\20250403-18-01-08\22-08-49.png,TRUE,7,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,26.84137583,n/a,276.2,276.2,1,500000,2047,416585,2047
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22/09/2016,results\20250403-18-01-08\22-09-16.csv,graphs\20250403-18-01-08\22-09-16.png,TRUE,8,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,42.37986159,n/a,277.2,277.2,0,500000,15147,773719,15147
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22/09/1959,results\20250403-18-01-08\22-09-59.csv,graphs\20250403-18-01-08\22-09-59.png,TRUE,9,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,54.47604585,n/a,286.7,286.7,92,500000,73084,787314,73084
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22/10/1953,results\20250403-18-01-08\22-10-53.csv,graphs\20250403-18-01-08\22-10-53.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,146.6142519,n/a,298.3,290.2,136,500000,347889,668277,347889
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-13-20,results\20250403-18-01-08\22-13-20.csv,graphs\20250403-18-01-08\22-13-20.png,TRUE,11,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1055.155425,n/a,255,253,170,500000,500000,74381,947533
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-30-56,results\20250403-18-01-08\22-30-56.csv,graphs\20250403-18-01-08\22-30-56.png,TRUE,6,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,16.32412839,279.6,241,241,66,500000,228,18663,228
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-31-12,results\20250403-18-01-08\22-31-12.csv,graphs\20250403-18-01-08\22-31-12.png,TRUE,7,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,17.42435694,314.8,314.8,276.2,0,500000,527,22095,527
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-31-30,results\20250403-18-01-08\22-31-30.csv,graphs\20250403-18-01-08\22-31-30.png,TRUE,8,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,25.18785119,315.8,286,277.2,49,500000,3473,90258,3473
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-31-55,results\20250403-18-01-08\22-31-55.csv,graphs\20250403-18-01-08\22-31-55.png,TRUE,9,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,26.0303688,339.8,339.3,286.7,11,500000,2219,39977,2219
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-32-21,results\20250403-18-01-08\22-32-21.csv,graphs\20250403-18-01-08\22-32-21.png,TRUE,10,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,78.93811917,312.3,312.3,290.2,0,500000,4539,59740,4539
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-33-41,results\20250403-18-01-08\22-33-41.csv,graphs\20250403-18-01-08\22-33-41.png,TRUE,11,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1034.552254,299,257,253,11,500000,500000,402425,581729
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-50-56,results\20250403-18-01-08\22-50-56.csv,graphs\20250403-18-01-08\22-50-56.png,TRUE,6,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,16.1876545,279.6,241,241,61,500000,221,18782,221
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-51-13,results\20250403-18-01-08\22-51-13.csv,graphs\20250403-18-01-08\22-51-13.png,TRUE,7,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,18.67011046,314.8,314.8,276.2,0,500000,540,21442,540
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-51-32,results\20250403-18-01-08\22-51-32.csv,graphs\20250403-18-01-08\22-51-32.png,TRUE,8,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,23.12534261,315.8,311.3,277.2,44,500000,2211,56947,2211
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-51-55,results\20250403-18-01-08\22-51-55.csv,graphs\20250403-18-01-08\22-51-55.png,TRUE,9,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,27.75909257,339.8,319.2,286.7,111,500000,4765,82800,4765
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-52-23,results\20250403-18-01-08\22-52-23.csv,graphs\20250403-18-01-08\22-52-23.png,TRUE,10,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,83.31278181,312.3,298.4,290.2,116,500000,15489,159187,15489
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,22-53-47,results\20250403-18-01-08\22-53-47.csv,graphs\20250403-18-01-08\22-53-47.png,TRUE,11,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1028.169781,299,256,253,97,500000,301179,565654,301179
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,23/10/1956,results\20250403-18-01-08\23-10-56.csv,graphs\20250403-18-01-08\23-10-56.png,TRUE,6,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,8,17.26241183,279.6,241,241,162,500000,207,19462,207
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,23/11/2013,results\20250403-18-01-08\23-11-13.csv,graphs\20250403-18-01-08\23-11-13.png,TRUE,7,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,11,18.56468725,314.8,284.4,276.2,31,500000,1239,56767,1239
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,23/11/1932,results\20250403-18-01-08\23-11-32.csv,graphs\20250403-18-01-08\23-11-32.png,TRUE,8,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,14,26.05651784,315.8,286,277.2,22,500000,5031,132298,5031
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,23/11/1958,results\20250403-18-01-08\23-11-58.csv,graphs\20250403-18-01-08\23-11-58.png,TRUE,9,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,17,25.77503133,339.8,339.3,286.7,16,500000,2303,41681,2303
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,23/12/2024,results\20250403-18-01-08\23-12-24.csv,graphs\20250403-18-01-08\23-12-24.png,TRUE,10,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,78.55829811,312.3,312.3,290.2,0,500000,4207,52614,4207
20250403-18-01-08,graphs\20250403-18-01-08,results\20250403-18-01-08,results\results.csv,23-13-43,results\20250403-18-01-08\23-13-43.csv,graphs\20250403-18-01-08\23-13-43.png,TRUE,11,1,1024,2,250,FALSE,TRUE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,25,1027.056527,299,256,253,63,500000,102201,420946,102201
20250404-09-53-42,graphs\20250404-09-53-42,results\20250404-09-53-42,results\results.csv,09-53-42,results\20250404-09-53-42\09-53-42.csv,graphs\20250404-09-53-42\09-53-42.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,10,0.314,0.01,0.101,0.5,21,138.6570811,n/a,325,290.2,121,500000,292678,717723,292678
20250404-09-53-42,graphs\20250404-09-53-42,results\20250404-09-53-42,results\results.csv,09-56-01,results\20250404-09-53-42\09-56-01.csv,graphs\20250404-09-53-42\09-56-01.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,25,0.314,0.01,0.101,0.5,21,135.7225044,n/a,290.3,290.2,4,500000,269152,704475,269152
20250404-09-53-42,graphs\20250404-09-53-42,results\20250404-09-53-42,results\results.csv,09-58-17,results\20250404-09-53-42\09-58-17.csv,graphs\20250404-09-53-42\09-58-17.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,146.205271,n/a,304.9,290.2,79,500000,275959,727198,275959
20250404-09-53-42,graphs\20250404-09-53-42,results\20250404-09-53-42,results\results.csv,10-00-43,results\20250404-09-53-42\10-00-43.csv,graphs\20250404-09-53-42\10-00-43.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,75,0.314,0.01,0.101,0.5,21,162.7511196,n/a,290.3,290.2,28,500000,415284,603159,415284
20250404-09-53-42,graphs\20250404-09-53-42,results\20250404-09-53-42,results\results.csv,10/03/2026,results\20250404-09-53-42\10-03-26.csv,graphs\20250404-09-53-42\10-03-26.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,100,0.314,0.01,0.101,0.5,21,161.1888137,n/a,290.2,290.2,133,500000,418283,602584,418283
20250404-09-53-42,graphs\20250404-09-53-42,results\20250404-09-53-42,results\results.csv,10/06/2007,results\20250404-09-53-42\10-06-07.csv,graphs\20250404-09-53-42\10-06-07.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,150,0.314,0.01,0.101,0.5,21,155.7214892,n/a,290.2,290.2,111,500000,370609,610519,370609
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-13-50,results\20250404-10-13-50\10-13-50.csv,graphs\20250404-10-13-50\10-13-50.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,20,0.314,0.01,0.101,0.5,21,130.2367048,n/a,290.2,290.2,72,500000,224078,768948,224078
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-16-00,results\20250404-10-13-50\10-16-00.csv,graphs\20250404-10-13-50\10-16-00.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,40,0.314,0.01,0.101,0.5,21,158.8780963,n/a,290.2,290.2,84,500000,414690,553855,414690
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-18-39,results\20250404-10-13-50\10-18-39.csv,graphs\20250404-10-13-50\10-18-39.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,60,0.314,0.01,0.101,0.5,21,151.7487266,n/a,298.3,290.2,199,500000,332959,681701,332959
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-21-11,results\20250404-10-13-50\10-21-11.csv,graphs\20250404-10-13-50\10-21-11.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,80,0.314,0.01,0.101,0.5,21,139.9518964,n/a,290.2,290.2,90,500000,274067,653479,274067
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-23-31,results\20250404-10-13-50\10-23-31.csv,graphs\20250404-10-13-50\10-23-31.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,120,0.314,0.01,0.101,0.5,21,139.2802911,n/a,314.8,290.2,52,500000,247698,688260,247698
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-25-51,results\20250404-10-13-50\10-25-51.csv,graphs\20250404-10-13-50\10-25-51.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,200,0.314,0.01,0.101,0.5,21,168.12132,n/a,290.3,290.2,175,500000,500000,492503,531662
20250404-10-13-50,graphs\20250404-10-13-50,results\20250404-10-13-50,results\results.csv,10-28-39,results\20250404-10-13-50\10-28-39.csv,graphs\20250404-10-13-50\10-28-39.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,250,0.314,0.01,0.101,0.5,21,129.3003016,n/a,298.3,290.2,104,500000,185967,716247,185967
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,10-46-56,results\20250404-10-46-56\10-46-56.csv,graphs\20250404-10-46-56\10-46-56.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,10,0.314,0.01,0.101,0.5,21,138.1242838,n/a,312.3,290.2,15,500000,270167,732387,270167
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,10-49-15,results\20250404-10-46-56\10-49-15.csv,graphs\20250404-10-46-56\10-49-15.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,20,0.314,0.01,0.101,0.5,21,129.4069142,n/a,290.3,290.2,19,500000,191465,635677,191465
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,10-51-24,results\20250404-10-46-56\10-51-24.csv,graphs\20250404-10-46-56\10-51-24.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,25,0.314,0.01,0.101,0.5,21,118.7352753,n/a,298.3,290.2,25,500000,120153,613822,120153
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,10-53-23,results\20250404-10-46-56\10-53-23.csv,graphs\20250404-10-46-56\10-53-23.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,40,0.314,0.01,0.101,0.5,21,156.1997786,n/a,290.2,290.2,185,500000,376896,640885,376896
20250404-10-46-56,graphs\20250404-10-46-56,results\20250404-10-46-56,results\results.csv,10-56-00,results\20250404-10-46-56\10-56-00.csv,graphs\20250404-10-46-56\10-56-00.png,TRUE,10,1,1024,2,250,FALSE,FALSE,SPSA,original,,,,,,0.602,50,0.314,0.01,0.101,0.5,21,121.3102038,n/a,290.2,290.2,63,500000,120914,577015,120914
